heightOfBoard,widthOfBoard,numberOfMine,seed,r0,c0,summonMode,iterateMode,sTime,msTime,solved3BV,total3BV,isHelped
16,16,40,1743327699,2,1,3,-2,12,12000,31,74,0
16,16,40,1743327714,2,1,3,-2,27,27000,75,75,0
16,16,40,1743327744,4,1,3,-2,21,21000,50,58,0
16,16,40,1743327767,6,3,3,-2,11,11000,30,78,0
16,16,40,1743327783,8,3,3,-2,26,26000,63,68,0
16,16,40,1743327812,2,3,3,-2,3,3000,7,61,0
16,16,40,1743327819,4,3,3,-2,1,1000,1,60,0
16,16,40,1743327822,2,2,3,-2,28,28000,83,83,0
16,16,40,1743327851,3,2,3,-2,2,2000,6,68,0
16,16,40,1743327855,3,3,3,-2,23,23000,55,55,0
16,16,40,1743327881,3,4,3,-2,28,28000,85,86,0
16,16,40,1743327912,4,4,3,-2,3,3000,7,42,0
16,16,40,1743327919,4,2,3,-2,22,22000,56,56,0
16,16,40,1743327943,4,4,3,-2,24,24000,61,61,0
16,16,40,1743327970,4,2,3,-2,10,10000,26,81,0
16,16,40,1743327982,3,2,3,-2,22,22000,55,55,0
16,16,40,1743328007,3,3,3,-2,19,19000,49,49,0
16,16,40,1743328098,2,2,3,-2,27,27000,61,61,0
16,16,40,1743328126,4,1,3,-2,24,24000,65,65,0
16,16,40,1743328154,3,0,3,-2,8,8000,31,81,0
16,16,40,1743328164,4,4,3,-2,26,26000,73,73,0
16,16,40,1743328193,3,1,3,-2,24,24000,55,55,0
16,16,40,1743328219,4,0,3,-2,11,11000,25,77,0
16,16,40,1743328234,4,2,3,-2,24,24000,64,67,0
16,16,40,1743328260,3,2,3,-2,22,22000,49,50,0
16,16,40,1743328284,4,1,3,-2,3,3000,11,63,0
16,16,40,1743328290,4,3,3,-2,23,23000,55,55,0
16,16,40,1743328316,3,1,3,-2,2,2000,3,52,0
16,16,40,1743328322,3,1,3,-2,9,9000,23,72,0
16,16,40,1743328334,4,0,3,-2,27,27000,76,76,0
16,16,40,1743328363,3,3,3,-2,23,23000,81,86,0
16,16,40,1743328389,4,1,3,-2,14,14000,44,74,0
16,16,40,1743328406,3,2,3,-2,24,24000,60,60,0
16,16,40,1743328433,3,3,3,-2,5,5000,22,66,0
16,16,40,1743328441,4,2,3,-2,25,25000,66,66,0
16,16,40,1743328469,2,1,3,-2,24,24000,66,66,0
16,16,40,1743328495,4,3,3,-2,28,28000,74,74,0
16,16,40,1743328526,3,3,3,-2,5,5000,8,69,0
16,16,40,1743328534,3,0,3,-2,18,18000,44,68,0
16,16,40,1743328554,4,0,3,-2,15,15000,43,73,0
16,16,40,1743328574,5,2,3,-2,26,26000,70,70,0
16,16,40,1743328602,4,3,3,-2,24,24000,69,69,0
16,16,40,1743328628,4,3,3,-2,16,16000,42,58,0
16,16,40,1743328648,4,0,3,-2,5,5000,15,49,0
16,16,40,1743328655,5,3,3,-2,28,28000,71,71,0
16,16,40,1743328686,6,6,3,-2,24,24000,77,84,0
16,16,40,1743328714,4,1,3,-2,4,4000,9,63,0
16,16,40,1743328720,3,2,3,-2,22,22000,55,68,0
16,16,40,1743328744,6,2,3,-2,27,27000,68,68,0
16,16,40,1743328774,3,3,3,-2,21,21000,56,56,0
16,16,40,1743328806,3,3,3,-2,22,22000,57,57,0
16,16,40,1743328834,4,5,3,-2,17,17000,39,57,0
16,16,40,1743328852,5,2,3,-2,11,11000,35,71,0
16,16,40,1743328865,4,0,3,-2,20,20000,43,48,0
16,16,40,1743328887,4,2,3,-2,23,23000,68,68,0
16,16,40,1743328913,5,3,3,-2,29,29000,73,73,0
16,16,40,1743328945,6,0,3,-2,1,1000,1,59,0
16,16,40,1743328947,4,3,3,-2,20,20000,72,75,0
16,16,40,1743328971,4,3,3,-2,22,22000,59,59,0
16,16,40,1743328995,6,0,3,-2,16,16000,43,61,0
16,16,40,1743329030,8,8,3,-2,23,23000,59,61,0
16,16,40,1743329054,4,2,3,-2,12,12000,28,40,0
16,16,40,1743329067,3,3,3,-2,9,9000,26,66,0
16,16,40,1743329077,3,3,3,-2,21,21000,62,62,0
16,16,40,1743329102,5,2,3,-2,25,25000,56,56,0
16,16,40,1743329129,3,2,3,-2,3,3000,13,77,0
16,16,40,1743329134,2,3,3,-2,24,24000,65,65,0
16,16,40,1743329160,6,4,3,-2,20,20000,46,64,0
16,16,40,1743329181,3,4,3,-2,5,5000,11,75,0
16,16,40,1743329188,2,3,3,-2,13,13000,23,38,0
16,16,40,1743329203,5,5,3,-2,23,23000,66,66,0
16,16,40,1743329228,6,4,3,-2,8,8000,14,56,0
16,16,40,1743329237,3,2,3,-2,18,18000,49,57,0
16,16,40,1743329259,5,2,3,-2,26,26000,68,68,0
16,16,40,1743329286,5,2,3,-2,23,23000,53,53,0
16,16,40,1743329313,8,3,3,-2,21,21000,59,59,0
16,16,40,1743329337,5,2,3,-2,24,24000,77,77,0
16,16,40,1743329365,4,2,3,-2,26,26000,64,64,0
16,16,40,1743329397,2,1,3,-2,2,2000,5,63,0
16,16,40,1743329400,5,2,3,-2,25,25000,51,51,0
16,16,40,1743329430,1,5,3,-2,1,1000,1,70,0
16,16,40,1743329432,4,3,3,-2,10,10000,23,66,0
16,16,40,1743329444,4,1,3,-2,25,25000,63,72,0
16,16,40,1743329472,5,3,3,-2,29,29000,69,69,0
16,16,40,1743329504,6,2,3,-2,23,23000,40,40,0
16,16,40,1743329530,5,1,3,-2,21,21000,60,97,0
16,16,40,1743329553,4,5,3,-2,27,27000,60,60,0
16,16,40,1743329583,5,5,3,-2,26,26000,66,66,0
16,16,40,1743329612,6,1,3,-2,1,1000,1,68,0
16,16,40,1743329616,4,2,3,-2,2,2000,6,84,0
16,16,40,1743329621,4,3,3,-2,16,16000,41,61,0
16,16,40,1743329635,2,3,3,-2,16,16000,39,69,0
16,16,40,1743329652,4,2,3,-2,24,24000,53,57,0
16,16,40,1743329677,3,3,3,-2,27,27000,71,71,0
16,16,40,1743329707,4,3,3,-2,1,1000,1,69,0
16,16,40,1743329709,2,2,3,-2,29,29000,69,69,0
16,16,40,1743329740,4,3,3,-2,28,28000,69,69,0
16,16,40,1743329768,4,1,3,-2,31,31000,88,88,0
16,16,40,1743329802,3,4,3,-2,22,22000,49,49,0
16,16,40,1743329825,1,2,3,-2,7,7000,18,73,0
16,16,40,1743329833,3,2,3,-2,25,25000,89,89,0
16,16,40,1743337197,6,3,3,-2,15,15000,39,65,0
16,16,40,1743337217,5,1,3,-2,30,30000,71,71,0
16,16,40,1743337248,3,1,3,-2,28,28000,66,66,0
16,16,40,1743337280,5,4,3,-2,24,24000,45,45,0
16,16,40,1743337307,4,2,3,-2,5,5000,11,82,0
16,16,40,1743337314,2,2,3,-2,8,8000,21,69,0
16,16,40,1743337325,4,2,3,-2,33,33000,66,66,0
16,16,40,1743337359,2,4,3,-2,1,1000,1,56,0
16,16,40,1743337365,2,4,3,-2,21,21000,69,86,0
16,16,40,1743337384,3,3,3,-2,11,11000,27,93,0
16,16,40,1743337396,4,3,3,-2,28,28000,67,67,0
16,16,40,1743337429,4,2,3,-2,9,9000,25,69,0
16,16,40,1743337442,4,1,3,-2,14,14000,31,68,0
16,16,40,1743337457,3,3,3,-2,26,26000,54,54,0
16,16,40,1743337485,6,3,3,-2,14,14000,30,62,0
16,16,40,1743337502,4,2,3,-2,8,8000,27,59,0
16,16,40,1743337514,4,2,3,-2,20,20000,48,64,0
16,16,40,1743337536,4,0,3,-2,2,2000,5,52,0
16,16,40,1743337541,2,2,3,-2,24,24000,57,58,0
16,16,40,1743337569,1,2,3,-2,27,27000,48,48,0
16,16,40,1743337598,6,3,3,-2,27,27000,66,66,0
16,16,40,1743337628,3,4,3,-2,26,26000,72,72,0
16,16,40,1743337657,6,3,3,-2,11,11000,22,61,0
16,16,40,1743337671,5,2,3,-2,25,25000,81,81,0
16,16,40,1743337701,4,3,3,-2,29,29000,67,67,0
16,16,40,1743337732,4,2,3,-2,29,29000,69,69,0
16,16,40,1743337763,4,1,3,-2,24,24000,77,77,0
16,16,40,1743337790,4,3,3,-2,23,23000,69,70,0
16,16,40,1743337816,7,3,3,-2,31,31000,102,107,0
16,16,40,1743337852,4,3,3,-2,25,25000,78,78,0
16,16,40,1743337881,3,4,3,-2,23,23000,78,79,0
16,16,40,1743337908,5,3,3,-2,24,24000,65,65,0
16,16,40,1743337936,7,3,3,-2,19,19000,52,52,0
16,16,40,1743338078,5,5,3,-2,20,20000,53,62,0
16,16,40,1743338100,5,1,3,-2,24,24000,51,51,0
16,16,40,1743338126,5,3,3,-2,27,27000,82,82,0
16,16,40,1743338157,4,2,3,-2,23,23000,61,61,0
16,16,40,1743338183,1,0,3,-2,9,9000,17,58,0
16,16,40,1743338196,5,2,3,-2,3,3000,8,67,0
16,16,40,1743338201,2,1,3,-2,26,26000,69,69,0
16,16,40,1743338230,5,2,3,-2,9,9000,24,60,0
16,16,40,1743338241,5,2,3,-2,22,22000,51,51,0
16,16,40,1743338267,4,2,3,-2,26,26000,65,65,0
16,16,40,1743338301,4,8,3,-2,11,11000,29,60,0
16,16,40,1743338316,4,2,3,-2,3,3000,5,77,0
16,16,40,1743338323,4,2,3,-2,26,26000,89,89,0
16,16,40,1743338396,2,2,3,-2,22,22000,59,59,0
16,16,40,1743338421,6,3,3,-2,4,4000,18,72,0
16,16,40,1743338428,5,2,3,-2,24,24000,49,62,0
16,16,40,1743338454,4,3,3,-2,24,24000,68,68,0
16,16,40,1743338483,7,2,3,-2,2,2000,1,83,0
16,16,40,1743338487,4,2,3,-2,23,23000,65,65,0
16,16,40,1743338511,6,1,3,-2,22,22000,52,52,0
16,16,40,1743338536,5,2,3,-2,13,13000,24,46,0
16,16,40,1743338552,6,2,3,-2,31,31000,97,97,0
16,16,40,1743338586,5,1,3,-2,26,26000,63,63,0
16,16,40,1743338615,6,1,3,-2,28,28000,95,95,0
16,16,40,1743338717,4,2,3,-2,7,7000,22,86,0
16,16,40,1743338726,6,1,3,-2,22,22000,33,41,0
16,16,40,1743338751,4,2,3,-2,24,24000,66,66,0
16,16,40,1743338779,4,2,3,-2,2,2000,5,76,0
16,16,40,1743338783,5,2,3,-2,4,4000,9,63,0
16,16,40,1743338790,4,1,3,-2,25,25000,66,66,0
16,16,40,1743338818,5,1,3,-2,20,20000,40,48,0
16,16,40,1743338841,4,4,3,-2,21,21000,51,51,0
16,16,40,1743338865,5,1,3,-2,2,2000,1,49,0
16,16,40,1743338871,4,3,3,-2,4,4000,8,64,0
16,16,40,1743338879,2,2,3,-2,22,22000,43,43,0
16,16,40,1743338905,6,2,3,-2,24,24000,74,83,0
16,16,40,1743338933,5,6,3,-2,31,31000,75,80,0
16,16,40,1743338967,3,2,3,-2,25,25000,76,76,0
16,16,40,1743338996,4,2,3,-2,28,28000,73,73,0
16,16,40,1743339026,5,0,3,-2,13,13000,23,70,0
16,16,40,1743339041,2,1,3,-2,28,28000,91,91,0
16,16,40,1743339073,6,1,3,-2,25,25000,66,66,0
16,16,40,1743339100,2,2,3,-2,5,5000,9,66,0
16,16,40,1743339108,3,1,3,-2,19,19000,54,60,0
16,16,40,1743339130,6,2,3,-2,26,26000,83,83,0
16,16,40,1743339159,3,1,3,-2,21,21000,53,53,0
16,16,40,1743339184,5,2,3,-2,24,24000,60,60,0
16,16,40,1743339210,5,2,3,-2,14,14000,43,63,0
16,16,40,1743339228,4,2,3,-2,23,23000,65,65,0
16,16,40,1743339253,4,1,3,-2,5,5000,10,65,0
16,16,40,1743339260,5,0,3,-2,11,11000,23,43,0
16,16,40,1743339277,4,3,3,-2,0,0,1,69,0
16,16,40,1743339280,3,1,3,-2,1,1000,1,65,0
16,16,40,1743339283,3,2,3,-2,22,22000,48,48,0
16,16,40,1743339308,6,0,3,-2,27,27000,50,50,0
16,16,40,1743339339,4,4,3,-2,26,26000,61,61,0
16,16,40,1743339367,6,3,3,-2,25,25000,79,79,0
16,16,40,1743339395,4,2,3,-2,25,25000,76,76,0
16,16,40,1743339425,1,1,3,-2,12,12000,35,65,0
16,16,40,1743339439,4,3,3,-2,3,3000,9,76,0
16,16,40,1743339445,4,3,3,-2,31,31000,73,73,0
16,16,40,1743339479,5,3,3,-2,24,24000,64,64,0
16,16,40,1743339506,4,3,3,-2,26,26000,60,60,0
16,16,40,1743339535,5,3,3,-2,25,25000,71,71,0
16,30,99,1743339595,3,2,3,-2,66,66000,156,156,0
16,30,99,1743339760,4,1,3,-2,76,76000,169,169,0
16,30,99,1743339882,4,3,3,-2,80,80000,185,185,0
16,30,99,1743339958,6,4,3,-2,69,69000,138,138,0
16,30,99,1743340063,3,3,3,-2,30,30000,82,188,0
16,30,99,1743340100,5,5,3,-2,27,27000,74,207,0
16,30,99,1743340130,5,5,3,-2,68,68000,172,172,0
16,30,99,1743340223,5,1,3,-2,68,68000,176,183,0
16,30,99,1743340275,5,11,3,-2,53,53000,101,157,0
16,30,99,1743340333,7,3,3,-2,22,22000,59,168,0
16,30,99,1743340387,5,7,3,-2,81,81000,187,187,0
16,30,99,1743340441,4,2,3,-2,69,69000,189,189,0
16,30,99,1743340603,3,2,3,-2,72,72000,190,190,0
16,30,99,1743340682,6,3,3,-2,86,86000,196,196,0
16,30,99,1743340765,4,3,3,-2,67,67000,182,182,0
16,30,99,1743340973,4,4,3,-2,42,42000,85,167,0
16,30,99,1743341016,6,4,3,-2,68,68000,155,155,0
16,30,99,1743341094,0,5,3,-2,64,64000,142,142,0
16,30,99,1743341197,5,2,3,-2,21,21000,59,202,0
16,30,99,1743341225,7,4,3,-2,66,66000,142,142,0
16,30,99,1743341296,3,4,3,-2,75,75000,203,203,0
16,30,99,1743341382,2,6,3,-2,14,14000,33,181,0
16,30,99,1743341391,6,4,3,-2,15,15000,36,189,0
16,30,99,1743341412,6,3,3,-2,14,14000,29,164,0
16,30,99,1743341437,5,4,3,-2,75,75000,177,177,0
16,30,99,1743341513,1,5,3,-2,67,67000,187,187,0
16,30,99,1743341746,6,5,3,-2,2,2000,7,134,0
16,30,99,1743341753,3,3,3,-2,63,63000,140,140,0
16,30,99,1743341840,2,3,3,-2,30,30000,74,151,0
16,30,99,1743341875,8,6,3,-2,50,50000,120,175,0
16,30,99,1743341927,7,7,3,-2,66,66000,172,172,0
16,30,99,1743342009,4,2,3,-2,78,78000,219,219,0
16,30,99,1743342107,5,4,3,-2,45,45000,127,209,0
16,30,99,1743342143,6,5,3,-2,51,51000,125,176,0
16,30,99,1743342199,5,5,3,-2,11,11000,22,185,0
16,30,99,1743342218,6,3,3,-2,85,85000,170,178,0
16,30,99,1743342312,8,7,3,-2,63,63000,143,176,0
16,30,99,1743342370,4,6,3,-2,71,71000,179,179,0
16,30,99,1743342458,6,7,3,-2,38,38000,83,180,0
16,30,99,1743342491,4,5,3,-2,67,67000,182,182,0
16,30,99,1743342667,4,2,3,-2,68,68000,145,145,0
16,30,99,1743342740,5,2,3,-2,64,64000,139,159,0
16,30,99,1743342809,4,8,3,-2,65,65000,193,197,0
16,30,99,1743342877,2,5,3,-2,73,73000,173,173,0
16,30,99,1743342949,4,3,3,-2,71,71000,155,155,0
16,30,99,1743343027,4,7,3,-2,73,73000,143,155,0
16,30,99,1743343098,3,5,3,-2,1,1000,2,204,0
16,30,99,1743343105,6,3,3,-2,27,27000,54,156,0
16,30,99,1743343132,5,4,3,-2,72,72000,174,174,0
16,30,99,1743343212,5,4,3,-2,69,69000,185,185,0
16,30,99,1743343314,3,2,3,-2,63,63000,147,150,0
16,30,99,1743343366,4,17,3,-2,58,58000,136,166,0
16,30,99,1743343427,4,2,3,-2,78,78000,185,185,0
16,30,99,1743343505,3,7,3,-2,63,63000,149,149,0
16,30,99,1743349475,2,3,3,-2,43,43000,124,195,0
16,30,99,1743349531,4,2,3,-2,1,1000,1,153,0
16,30,99,1743349535,4,3,3,-2,3,3000,6,157,0
16,30,99,1743349539,5,4,3,-2,9,9000,21,146,0
16,30,99,1743349547,5,4,3,-2,67,67000,147,165,0
16,30,99,1743349617,5,3,3,-2,24,24000,61,196,0
16,30,99,1743349643,4,5,3,-2,3,3000,9,155,0
16,30,99,1743349649,4,4,3,-2,30,30000,76,161,0
16,30,99,1743349685,5,5,3,-2,10,10000,28,191,0
16,30,99,1743349701,4,3,3,-2,67,67000,146,146,0
16,30,99,1743519939,3,1,3,-2,81,81000,179,179,0
16,30,99,1743520022,4,3,3,-2,31,31000,80,187,0
16,30,99,1743520054,3,3,3,-2,17,17000,45,196,0
16,30,99,1743520084,4,1,3,-2,69,69000,164,165,0
16,30,99,1743520153,5,4,3,-2,24,24000,52,146,0
16,30,99,1743520176,5,5,3,-2,2,2000,4,197,0
16,30,99,1743520181,2,3,3,-2,70,70000,171,171,0
16,30,99,1743520263,2,7,3,-2,79,79000,177,177,0
16,30,99,1743520339,4,3,3,-2,41,41000,87,165,0
16,30,99,1743520385,5,2,3,-2,25,25000,43,159,0
16,30,99,1743520425,3,2,3,-2,74,74000,183,183,0
16,30,99,1743520484,6,3,3,-2,70,70000,194,194,0
16,30,99,1743520557,5,2,3,-2,14,14000,42,175,0
16,30,99,1743520588,5,4,3,-2,79,79000,190,190,0
16,30,99,1743520663,5,0,3,-2,2,2000,7,164,0
16,30,99,1743520663,4,3,3,-2,71,71000,160,160,0
16,30,99,1743520739,2,4,3,-2,54,54000,112,151,0
16,30,99,1743520798,4,4,3,-2,2,2000,3,167,0
16,30,99,1743520804,3,2,3,-2,64,64000,166,166,0
16,30,99,1743520951,4,4,3,-2,64,64000,176,176,0
16,30,99,1743521091,3,2,3,-2,25,25000,53,225,0
16,30,99,1743521120,2,3,3,-2,70,70000,170,170,0
16,30,99,1743521207,2,6,3,-2,1,1000,2,176,0
16,30,99,1743521196,4,3,3,-2,70,70000,166,166,0
16,30,99,1743521276,4,6,3,-2,70,70000,185,185,0
16,30,99,1743521346,4,7,3,-2,74,74000,167,167,0
16,30,99,1743521419,5,7,3,-2,75,75000,171,171,0
16,30,99,1743521497,2,7,3,-2,75,75000,198,201,0
16,30,99,1743521576,3,1,3,-2,71,71000,183,183,0
16,30,99,1743521653,2,2,3,-2,69,69000,176,183,0
16,30,99,1743521726,5,5,3,-2,44,44000,101,198,0
16,30,99,1743521768,5,3,3,-2,69,69000,183,183,0
16,30,99,1743521875,4,2,3,-2,66,66000,137,137,0
16,30,99,1743521951,6,1,3,-2,62,62000,139,139,0
16,30,99,1743522046,3,4,3,-2,67,67000,157,157,0
16,30,99,1743522107,2,1,3,-2,77,77000,197,197,0
16,30,99,1743522186,4,0,3,-2,18,18000,44,154,0
16,30,99,1743522209,5,5,3,-2,15,15000,34,157,0
16,30,99,1743522228,5,4,3,-2,68,68000,168,168,0
16,30,99,1743522302,4,3,3,-2,62,62000,143,143,0
16,30,99,1743522417,2,2,3,-2,63,63000,133,133,0
16,30,99,1743522528,5,3,3,-2,67,67000,194,194,0
16,30,99,1743522631,3,2,3,-2,8,8000,17,155,0
16,30,99,1743522661,6,5,3,-2,1,1000,1,209,0
16,30,99,1743522640,3,2,3,-2,64,64000,189,189,0
16,30,99,1743522746,4,3,3,-2,12,12000,32,208,0
16,30,99,1743522763,6,2,3,-2,18,18000,39,126,0
16,30,99,1743522778,4,3,3,-2,10,10000,28,163,0
16,30,99,1743522789,5,4,3,-2,45,45000,113,176,0
16,30,99,1743522847,5,5,3,-2,68,68000,189,189,0
16,30,99,1743522933,2,3,3,-2,57,57000,115,132,0
16,30,99,1743522991,4,6,3,-2,33,33000,90,192,0
16,30,99,1743523023,6,5,3,-2,63,63000,159,159,0
16,30,99,1743694373,3,2,3,-2,9,9000,13,137,0
16,30,99,1743694383,3,4,3,-2,74,74000,175,175,0
16,30,99,1743694459,4,5,3,-2,68,68000,163,163,0
16,30,99,1743694544,4,2,3,-2,63,63000,137,150,0
16,30,99,1743694606,3,4,3,-2,68,68000,152,152,0
16,30,99,1743694690,3,3,3,-2,65,65000,161,161,0
16,30,99,1743694806,4,2,3,-2,46,46000,100,162,0
16,30,99,1743694858,4,3,3,-2,4,4000,10,196,0
16,30,99,1743694868,2,3,3,-2,71,71000,210,210,0
16,30,99,1743694985,2,3,3,-2,79,79000,186,186,0
16,30,99,1743695067,1,10,3,-2,12,12000,36,169,0
16,30,99,1743695079,1,3,3,-2,73,73000,171,171,0
16,30,99,1743695158,3,12,3,-2,40,40000,81,165,0
16,30,99,1743695202,4,4,3,-2,65,65000,124,124,0
16,30,99,1743695318,4,3,3,-2,29,29000,63,136,0
16,30,99,1743695340,6,2,3,-2,70,70000,171,171,0
16,30,99,1743695416,5,5,3,-2,63,63000,169,169,0
16,30,99,1743695519,7,3,3,-2,53,53000,101,141,0
16,30,99,1743695573,5,7,3,-2,53,53000,137,178,0
16,30,99,1743695630,5,9,3,-2,45,45000,129,204,0
16,30,99,1743695683,6,7,3,-2,31,31000,62,154,0
16,30,99,1743695711,4,7,3,-2,46,46000,123,178,0
16,30,99,1743695768,4,3,3,-2,66,66000,183,183,0
16,30,99,1743695871,5,2,3,-2,72,72000,184,184,0
16,30,99,1743695934,8,5,3,-2,72,72000,190,193,0
16,30,99,1743696016,5,4,3,-2,53,53000,89,135,0
16,30,99,1743696590,2,2,3,-2,62,62000,117,157,0
16,30,99,1743781402,3,1,3,-2,74,74000,165,165,0
16,30,99,1743781475,2,1,3,-2,79,79000,184,186,0
16,30,99,1743781560,6,5,3,-2,81,81000,206,206,0
16,30,99,1743781645,4,4,3,-2,78,78000,182,182,0
16,30,99,1743781724,4,3,3,-2,67,67000,182,182,0
16,30,99,1743781824,4,2,3,-2,61,61000,139,139,0
16,30,99,1743781945,4,1,3,-2,10,10000,24,177,0
16,30,99,1743781945,5,3,3,-2,64,64000,146,146,0
16,30,99,1743782041,3,1,3,-2,45,45000,110,166,0
16,30,99,1743782087,4,7,3,-2,11,11000,30,169,0
16,30,99,1743782106,3,1,3,-2,50,50000,133,180,0
16,30,99,1743782155,4,4,3,-2,18,18000,48,159,0
16,30,99,1743782181,4,5,3,-2,3,3000,7,144,0
16,30,99,1743782185,3,3,3,-2,51,51000,121,174,0
16,30,99,1743782238,3,6,3,-2,25,25000,52,219,0
16,30,99,1743782272,6,1,3,-2,16,16000,46,200,0
16,30,99,1743782293,4,1,3,-2,69,69000,166,166,0
16,30,99,1743782375,0,0,3,-2,67,67000,162,162,0
16,30,99,1743782443,3,2,3,-2,64,64000,159,159,0
16,30,99,1743782539,2,2,3,-2,1,1000,1,201,0
16,30,99,1743782543,5,3,3,-2,72,72000,188,195,0
16,30,99,1743782619,4,5,3,-2,68,68000,162,162,0
16,30,99,1743782695,1,3,3,-2,59,59000,148,194,0
16,30,99,1743782761,5,2,3,-2,69,69000,145,151,0
16,30,99,1743782837,2,5,3,-2,0,0,1,173,0
16,30,99,1743782835,2,6,3,-2,66,66000,149,149,0
16,30,99,1743782907,3,2,3,-2,16,16000,29,107,0
16,30,99,1743782927,3,3,3,-2,77,77000,159,159,0
16,30,99,1743783009,2,3,3,-2,1,1000,1,160,0
16,30,99,1743783011,3,3,3,-2,68,68000,143,143,0
16,30,99,1743783094,4,1,3,-2,62,62000,155,155,0
16,30,99,1743783198,5,2,3,-2,3,3000,4,131,0
16,30,99,1743783204,2,3,3,-2,64,64000,154,154,0
16,30,99,1743783313,4,2,3,-2,62,62000,161,161,0
16,30,99,1743783404,4,1,3,-2,73,73000,181,181,0
16,30,99,1743783494,5,5,3,-2,80,80000,160,164,0
16,30,99,1743783565,5,5,3,-2,63,63000,134,134,0
16,30,99,1743783666,4,4,3,-2,72,72000,162,162,0
16,30,99,1743783759,5,6,3,-2,64,64000,171,171,0
16,30,99,1743783917,5,3,3,-2,69,69000,194,194,0
16,30,99,1743784005,3,1,3,-2,13,13000,25,159,0
16,30,99,1743784020,4,2,3,-2,22,22000,46,165,0
16,30,99,1743784045,4,5,3,-2,70,70000,203,203,0
16,30,99,1743784155,2,2,3,-2,4,4000,6,158,0
16,30,99,1743784167,6,2,3,-2,2,2000,8,167,0
16,30,99,1743784173,3,3,3,-2,1,1000,4,176,0
16,30,99,1743784176,5,2,3,-2,75,75000,168,168,0
16,30,99,1743784257,6,2,3,-2,60,60000,146,146,0
16,30,99,1743784391,3,2,3,-2,9,9000,24,149,0
16,30,99,1743784388,3,1,3,-2,69,69000,175,175,0
16,30,99,1743784468,5,2,3,-2,75,75000,214,214,0
16,30,99,1743784584,5,1,3,-2,66,66000,175,192,0
16,30,99,1743784649,7,3,3,-2,75,75000,164,164,0
16,30,99,1743784742,4,8,3,-2,7,7000,7,200,0
16,30,99,1743784743,4,3,3,-2,41,41000,86,157,0
16,30,99,1743784779,3,2,3,-2,58,58000,154,185,0
16,30,99,1743784846,3,4,3,-2,38,38000,81,158,0
16,30,99,1743784883,2,4,3,-2,78,78000,170,176,0
16,30,99,1743784963,5,7,3,-2,44,44000,126,180,0
16,30,99,1743785023,4,3,3,-2,50,50000,100,149,0
16,30,99,1743785066,6,4,3,-2,74,74000,154,154,0
16,30,99,1743785164,4,2,3,-2,4,4000,13,205,0
16,30,99,1743785165,5,1,3,-2,65,65000,169,169,0
16,30,99,1743785291,4,0,3,-2,72,72000,160,192,0
16,30,99,1743785390,5,2,3,-2,73,73000,205,205,0
16,30,99,1743785904,4,3,3,-2,54,54000,143,183,0
16,30,99,1743785968,6,3,3,-2,74,74000,141,141,0
16,30,99,1743786040,4,2,3,-2,81,81000,189,190,0
16,30,99,1743786123,5,1,3,-2,63,63000,145,145,0
16,30,99,1743786242,4,2,3,-2,24,24000,61,188,0
16,30,99,1743786255,4,4,3,-2,54,54000,118,142,0
16,30,99,1743786336,6,6,3,-2,4,4000,11,137,0
16,30,99,1743786322,5,1,3,-2,51,51000,138,183,0
16,30,99,1743786375,5,5,3,-2,73,73000,176,176,0
16,30,99,1743786463,3,2,3,-2,4,4000,9,185,0
16,30,99,1743786460,1,2,3,-2,71,71000,159,159,0
16,30,99,1743786541,5,3,3,-2,56,56000,146,178,0
16,30,99,1743786612,7,3,3,-2,33,33000,85,193,0
16,30,99,1743786629,4,3,3,-2,32,32000,69,165,0
16,30,99,1743786662,5,3,3,-2,66,66000,165,165,0
16,30,99,1743786750,3,2,3,-2,13,13000,37,154,0
16,30,99,1743786764,5,4,3,-2,62,62000,140,140,0
16,30,99,1743786852,4,3,3,-2,18,18000,35,175,0
16,30,99,1743786880,4,1,3,-2,67,67000,172,172,0
16,30,99,1743786950,5,1,3,-2,66,66000,171,171,0
16,30,99,1743787023,3,2,3,-2,71,71000,211,211,0
16,30,99,1743787217,3,2,3,-2,44,44000,92,165,0
16,30,99,1743787259,5,3,3,-2,36,36000,70,175,0
16,30,99,1743787300,5,3,3,-2,75,75000,188,188,0
16,30,99,1743787382,5,3,3,-2,69,69000,165,165,0
16,30,99,1743787460,4,2,3,-2,75,75000,210,210,0
16,30,99,1743787548,4,4,3,-2,63,63000,142,142,0
16,30,99,1743787631,5,2,3,-2,51,51000,116,141,0
16,30,99,1743787686,5,6,3,-2,71,71000,163,163,0
16,30,99,1743787760,5,0,3,-2,52,52000,115,161,0
16,30,99,1743787819,5,4,3,-2,70,70000,172,172,0
16,30,99,1743787887,4,3,3,-2,77,77000,155,155,0
16,30,99,1743787973,2,4,3,-2,49,49000,113,145,0
16,30,99,1743788032,3,5,3,-2,5,5000,1,153,0
16,30,99,1743788032,5,3,3,-2,73,73000,187,187,0
16,30,99,1743788110,5,2,3,-2,69,69000,158,162,0
16,30,99,1743788182,2,3,3,-2,73,73000,173,173,0
16,30,99,1743788258,3,4,3,-2,79,79000,199,199,0
16,30,99,1743788359,4,1,3,-2,73,73000,171,171,0
16,30,99,1743788437,6,1,3,-2,2,2000,3,160,0
16,30,99,1743788441,3,2,3,-2,60,60000,153,156,0
16,30,99,1743788518,5,1,3,-2,36,36000,86,156,0
